Solution Number,  Solution Name,   Fitness,  max_boron,  PinPowerPeaking,  FDeltaH,  cycle_length,  
261,    child_6_19,    None,0.4076705032520599,    0.8604988878755152,    0.6190471376069998,    0.31005649987657347,    
262,    child_6_20,    None,0.48167248492402515,    0.16648484529947294,    0.6124881041221808,    0.7271703184718546,    
263,    child_6_21,    None,0.566213748720875,    0.5304338589510299,    0.4686430861240053,    0.09061614020220976,    
264,    child_6_22,    None,0.40648904323539037,    0.4860953753350028,    0.4025331163070125,    0.48112509223563205,    
265,    child_6_23,    None,0.2599953287935498,    0.3163332451699683,    0.13974049080316653,    0.09579688829394561,    
266,    child_6_24,    None,0.6646891098404648,    0.41599362896012904,    0.8714537529302402,    0.657277559102993,    
267,    child_6_25,    None,0.27083782869386874,    0.6854219731786736,    0.18446305286923415,    0.9081741485515763,    
268,    child_6_26,    None,0.22652793692232276,    0.008125221517016779,    0.12915609240637138,    0.8922066121705932,    
269,    child_6_27,    None,0.8815039107009187,    0.3759691732083196,    0.022820200345186392,    0.771296424642037,    
270,    child_6_28,    None,0.701919432478262,    0.8103661338951168,    0.43631711098425774,    0.705083166353476,    
271,    child_6_29,    None,0.022488208095509332,    0.7646678283172634,    0.25693443184412,    0.13566131269227522,    
272,    child_6_30,    None,0.593000057606613,    0.1299649425006557,    0.9855959903059999,    0.2564725488658033,    
273,    child_7_0,    None,0.2944632772268613,    0.8853683690349271,    0.7850225533963325,    0.06571229694130565,    
274,    child_7_1,    None,0.8686596253587408,    0.14465409396747064,    0.12772637775945073,    0.32971979109113747,    
275,    child_7_2,    None,0.023602566143466785,    0.36300484532655664,    0.6230096981519407,    0.3157858938403909,    
276,    child_7_3,    None,0.11373841381741179,    0.14817510513245047,    0.19195851829742072,    0.5681534659126319,    
277,    child_7_4,    None,0.025659344427661934,    0.3694437148407135,    0.5667249926029223,    0.39486414621806387,    
278,    child_7_5,    None,0.004428641725187643,    0.49778884397351586,    0.7171806099501519,    0.48657433974030717,    
279,    child_7_6,    None,0.9401292343700622,    0.057867010348879755,    0.15471181287351565,    0.4367371592049316,    
280,    child_7_7,    None,0.46144038151370503,    0.6726250536818029,    0.14489954938187177,    0.8196300482104558,    
281,    child_7_8,    None,0.20493282930320889,    0.961608248912073,    0.43422611025288393,    0.049371314192137805,    
282,    child_7_9,    None,0.8408992237720921,    0.2646719164568375,    0.5131720596856074,    0.8773964546460756,    
283,    child_7_10,    None,0.4881215648747017,    0.4089117562623803,    0.8315981273891879,    0.7786445345515955,    
284,    child_7_11,    None,0.09862856843867074,    0.3889351042741964,    0.5052595436658229,    0.03246543060173779,    
285,    child_7_12,    None,0.3108632663675597,    0.0935954110137055,    0.32388410925461264,    0.21887573831141127,    
286,    child_7_13,    None,0.22579435991301244,    0.26855048282816196,    0.4091133243235381,    0.7726803431248597,    
287,    child_7_14,    None,0.8593476084204575,    0.17010152104893206,    0.22165759716751476,    0.0599038142069761,    
288,    child_7_15,    None,0.9890202764413635,    0.9810874980371198,    0.5691097633069013,    0.6106638619157458,    
289,    child_7_16,    None,0.12189224095668016,    0.7570464619844924,    0.0059099276125140765,    0.42594457081436643,    
290,    child_7_17,    None,0.2704526167812129,    0.33530374676358254,    0.7694893242717241,    0.21944211406946346,    
291,    child_7_18,    None,0.4715580869999456,    0.009711291958788837,    0.7438991705106637,    0.030383709051508556,    
292,    child_7_19,    None,0.2141224048022542,    0.7365323310648302,    0.3913170677967285,    0.6506791414260489,    
293,    child_7_20,    None,0.6498808606601134,    0.43312328859535043,    0.206854313410201,    0.46187090703985556,    
294,    child_7_21,    None,0.9530023173503532,    0.2203243545887038,    0.33559506875999356,    0.48079268885562554,    
295,    child_7_22,    None,0.32834639753809025,    0.1915398368866904,    0.16045144537673994,    0.19581984317477197,    
296,    child_7_23,    None,0.15791241647575915,    0.804126807470669,    0.852319061156204,    0.36319755980408863,    
297,    child_7_24,    None,0.5369587050799904,    0.6826525489887442,    0.4665245572724561,    0.3232836263354453,    
298,    child_7_25,    None,0.8837887973647409,    0.46225417077470843,    0.8482153601678519,    0.24526409803991123,    
299,    child_7_26,    None,0.27770379000247924,    0.0217026894722695,    0.5547746844618994,    0.03812064212892119,    
300,    child_7_27,    None,0.7661105975460247,    0.6331344544493186,    0.14368193439299604,    0.6837315266699701,    
301,    child_7_28,    None,0.5535598027385786,    0.23877633390977115,    0.017340473259760958,    0.31246714771791073,    
302,    child_7_29,    None,0.8799748686077044,    0.9654079007416267,    0.2861619895744828,    0.7785659481155486,    
303,    child_7_30,    None,0.7495085895130916,    0.6008275245361449,    0.4764970163605641,    0.04603414033796238,    
304,    child_8_0,    None,0.7437396833345675,    0.4889158188063465,    0.21641875630451857,    0.4630182616801021,    
305,    child_8_1,    None,0.4753922678521003,    0.6560882834864677,    0.1572918739656155,    0.19375721409292335,    
306,    child_8_2,    None,0.9209356942971011,    0.6850324258888834,    0.9001279366023237,    0.1761400160158223,    
307,    child_8_3,    None,0.6846315591443803,    0.019845130783224363,    0.16864883267563746,    0.7365317425139473,    
308,    child_8_4,    None,0.7898429176167753,    0.9186980342367483,    0.48611072145355017,    0.5302675032648791,    
309,    child_8_5,    None,4.329410544157142e-05,    0.39043406119156643,    0.6184429872098784,    0.1601601733493665,    
310,    child_8_6,    None,0.9132824933486055,    0.6389478735726688,    0.6682313042951219,    0.3567066840296095,    
311,    child_8_7,    None,0.37635147664807644,    0.8456032753897004,    0.30624940889953634,    0.6085000967111116,    
312,    child_8_8,    None,0.7911514890720305,    0.8929973790200906,    0.9068443790745185,    0.65262749984074,    
313,    child_8_9,    None,0.7688053770031356,    0.48532228467286553,    0.14012784945974055,    0.5850348285723621,    
314,    child_8_10,    None,0.05258680616655531,    0.05050121716978073,    0.12947178160921824,    0.8539179693459303,    
315,    child_8_11,    None,0.3402855496102317,    0.2773654529347753,    0.6882247771750631,    0.6139454859664484,    
316,    child_8_12,    None,0.5316521568049392,    0.4364006307624808,    0.2845121114441227,    0.6114146091268511,    
317,    child_8_13,    None,0.47266432096395905,    0.7245564419022233,    0.5623582688558753,    0.6062186620179857,    
318,    child_8_14,    None,0.8518945298351197,    0.048402466111460374,    0.01468209664968767,    0.8442283148151347,    
319,    child_8_15,    None,0.4826667309834639,    0.3772730485436423,    0.5388047883736717,    0.25429941839423287,    
320,    child_8_16,    None,0.3793485269647958,    0.612018502714447,    0.7674464154054614,    0.4127126002279947,    
321,    child_8_17,    None,0.631429617565873,    0.8707137879239869,    0.5937486933747369,    0.12890963544872713,    
322,    child_8_18,    None,0.5089094581375861,    0.4308380614613183,    0.4952748259940185,    0.8187008709392296,    
323,    child_8_19,    None,0.5311009604453377,    0.3316435665484426,    0.5030191276453599,    0.1488735099343742,    
324,    child_8_20,    None,0.9033352452648875,    0.9647568087600894,    0.1702016922859606,    0.6396813009506933,    
325,    child_8_21,    None,0.689933712878,    0.1131798770299558,    0.10622107645271928,    0.05105227572944604,    
326,    child_8_22,    None,0.21521403909610237,    0.9419039814838623,    0.27852041589503906,    0.16804698428226827,    
327,    child_8_23,    None,0.3256385299119797,    0.2658615944426854,    0.6739768435802899,    0.797575611570329,    
328,    child_8_24,    None,0.9179440118627258,    0.002766411867273444,    0.8427602073340618,    0.642601347051644,    
329,    child_8_25,    None,0.6061405087676018,    0.5553020486440623,    0.5429396618900978,    0.11042769280562237,    
330,    child_8_26,    None,0.5952095808933962,    0.20811945297089662,    0.6522060349866227,    0.8827045386803531,    
331,    child_8_27,    None,0.8097933229667467,    0.6800337310248048,    0.7636600055041445,    0.933305159569724,    
332,    child_8_28,    None,0.49048832782006124,    0.31076108878877484,    0.6301292227261387,    0.45035955475442535,    
333,    child_8_29,    None,0.49652427950110023,    0.7639849735580834,    0.47099427582333697,    0.2697948570019688,    
334,    child_9_0,    None,0.1920959909299842,    0.692159465625525,    0.4831300512296637,    0.04127384721449945,    
335,    child_9_1,    None,0.06437880071164537,    0.22482848684266898,    0.4492542431685209,    0.044455197677854996,    
336,    child_9_2,    None,0.962395138706971,    0.17543723300814074,    0.06961813568254249,    0.6462444999792044,    
337,    child_9_3,    None,0.38443635353826244,    0.6331005890767291,    0.5584389615288516,    0.9974834521842574,    
338,    child_9_4,    None,0.8368712256041578,    0.8360912864054721,    0.9491323536392656,    0.539604237080368,    
339,    child_9_5,    None,0.7972932386164143,    0.3470888292952349,    0.09838342588860094,    0.24270533897324864,    
340,    child_9_6,    None,0.04643338618736337,    0.6362869173574824,    0.0382089187986413,    0.25167477541947736,    
341,    child_9_7,    None,0.32417684684005543,    0.40936837887959376,    0.7573932453872633,    0.1483251809231908,    
342,    child_9_8,    None,0.05479837386689701,    0.520484750105219,    0.9263685910836785,    0.5324703799918843,    
343,    child_9_9,    None,0.08185967063472843,    0.2249365935797173,    0.2314419838319347,    0.48185369314960547,    
344,    child_9_10,    None,0.3130081475741301,    0.2826294580123744,    0.9556911763540487,    0.8941797404449753,    
345,    child_9_11,    None,0.4411561076632238,    0.5490149996611174,    0.47440054471912885,    0.25147251951974314,    
346,    child_9_12,    None,0.9978369217040318,    0.5910281689215647,    0.9525303082594614,    0.21133608938371518,    
347,    child_9_13,    None,0.03082665435960208,    0.3328281732214331,    0.4954117265651884,    0.34740979689942475,    
348,    child_9_14,    None,0.2187673038928989,    0.9933262860493567,    0.10445441758840857,    0.3144012997247906,    
349,    child_9_15,    None,0.20516310059597265,    0.6752070582087756,    0.1740040300815685,    0.855581960832197,    
350,    child_9_16,    None,0.44422851199202495,    0.6751059041731455,    0.6426400485385221,    0.1963432506388576,    
351,    child_9_17,    None,0.2915316032532592,    0.6856253742068876,    0.9089888305440411,    0.06751831036332667,    
352,    child_9_18,    None,0.9724814917857505,    0.39674001917581936,    0.6611378289636688,    0.6226924555727832,    
353,    child_9_19,    None,0.3272300033924228,    0.9815282207488536,    0.7847558221319795,    0.32633090572695267,    
354,    child_9_20,    None,0.7720349025026797,    0.9453595479123619,    0.5485827096542875,    0.3844291241424863,    
355,    child_9_21,    None,0.26640494647353197,    0.5048285722625309,    0.04966064998345732,    0.07483245404498595,    
356,    child_9_22,    None,0.7897306689786142,    0.34760476883526326,    0.9823788769895495,    0.8004395922782678,    
357,    child_9_23,    None,0.5164136438725695,    0.6032956937154745,    0.967357908505628,    0.9251345712880451,    
358,    child_9_24,    None,0.09182552028064572,    0.023679099851774188,    0.42426288003761115,    0.03236133473237368,    
359,    child_9_25,    None,0.8155986623398624,    0.6920941196181662,    0.5562202127032698,    0.750084892233548,    
360,    child_9_26,    None,0.1801356486331661,    0.1768122588666018,    0.160878789693795,    0.834176588216076,    
361,    child_9_27,    None,0.39390755978658176,    0.8282589908235025,    0.058895577906092234,    0.8629394569104128,    
362,    child_9_28,    None,0.6766774098128394,    0.8790763858152278,    0.567154642138436,    0.1016887858864376,    
363,    child_9_29,    None,0.17121670681072232,    0.8357435997263096,    0.6376762376934908,    0.4175309429839723,    
364,    child_9_30,    None,0.4459498782659841,    0.09010126358694626,    0.6620946745314158,    0.4601541486318925,    
365,    child_10_0,    None,0.4242222385216623,    0.34045309880550056,    0.7834412551863936,    0.2813071719915957,    
366,    child_10_1,    None,0.9760593697686292,    0.8213752858405897,    0.6147127730174055,    0.2815233562851428,    
